OP_Name,Instance,Status,ColorTime,LabellingTime,UsingMIP,UsingPolyColors,Notes,TotalTime,Solution
"OP(5,8,26)",0,Solved,0.0000,3.5200,false,true,"OP(5,6)",3.5301,"(\infty, (13,1), (2,1), (4,1), (2,2)) ((18,2), (17,2), (11,1), (16,1), (8,2), (12,2), (7,1), (6,1)) ((13,2), (5,2), (14,1), (1,1), (10,2), (1,2), (5,1), (17,1), (16,2), (14,2), (0,1), (15,1), (0,2), (7,2), (18,1), (8,1), (15,2), (9,2), (12,1), (9,1), (11,2), (6,2), (3,2), (3,1), (4,2), (10,1)) "
"OP(7,26,6)",0,Solved,0.0000,0.3900,false,true,OP(3),0.3989,"(\infty, (1,1), (2,2), (1,2), (15,1), (17,1), (4,2)) ((11,2), (16,2), (4,1), (3,1), (6,2), (9,2), (9,1), (5,1), (7,2), (3,2), (13,1), (10,1), (5,2), (13,2), (0,1), (11,1), (0,2), (17,2), (6,1), (12,1), (10,2), (14,1), (7,1), (14,2), (8,2), (18,2)) ((12,2), (2,1), (16,1), (15,2), (18,1), (8,1)) "
"OP(3,7,3,26)",0,Solved,0.0000,8.3500,false,true,OP(3),8.3524,"(\infty, (0,2), (9,1)) ((5,2), (17,2), (4,1), (7,1), (4,2), (0,1), (5,1)) ((3,1), (11,1), (6,2)) ((8,2), (14,2), (6,1), (15,1), (13,2), (3,2), (13,1), (14,1), (10,2), (18,2), (12,1), (16,1), (9,2), (7,2), (2,1), (8,1), (15,2), (1,2), (18,1), (1,1), (2,2), (10,1), (17,1), (16,2), (12,2), (11,2)) "
"OP(3,6,4,26)",0,Solved,0.0000,0.6200,false,true,OP(3),0.6267,"(\infty, (5,2), (8,1)) ((4,1), (14,1), (3,2), (2,2), (13,2), (9,2)) ((4,2), (10,2), (15,1), (1,1)) ((8,2), (11,2), (12,1), (9,1), (16,2), (18,2), (6,1), (5,1), (15,2), (6,2), (0,1), (7,1), (7,2), (0,2), (17,1), (2,1), (17,2), (12,2), (18,1), (10,1), (14,2), (13,1), (11,1), (1,2), (3,1), (16,1)) "
"OP(5,5,26,3)",0,Solved,0.0001,0.3400,false,true,"OP(5,6)",0.3428,"(\infty, (12,1), (10,1), (9,1), (7,2)) ((1,1), (14,1), (11,1), (16,2), (13,1)) ((2,2), (13,2), (6,2), (4,1), (3,2), (8,2), (8,1), (17,1), (5,2), (9,2), (18,1), (3,1), (17,2), (4,2), (7,1), (2,1), (10,2), (12,2), (16,1), (5,1), (14,2), (15,2), (18,2), (6,1), (0,2), (15,1)) ((0,1), (11,2), (1,2)) "
"OP(5,26,4,4)",0,Solved,0.0000,2.2000,false,true,"OP(5,6)",2.2003,"(\infty, (8,1), (18,1), (11,1), (6,2)) ((4,2), (0,2), (9,1), (17,1), (7,2), (18,2), (7,1), (2,1), (5,2), (12,2), (14,1), (16,1), (10,2), (1,2), (12,1), (15,1), (17,2), (16,2), (4,1), (3,1), (9,2), (3,2), (8,2), (1,1), (2,2), (5,1)) ((11,2), (14,2), (10,1), (6,1)) ((13,2), (15,2), (0,1), (13,1)) "
"OP(3,4,3,3,26)",0,Solved,0.0000,11.4500,false,true,OP(3),11.4481,"(\infty, (18,2), (11,1)) ((4,2), (1,2), (1,1), (3,1)) ((10,1), (18,1), (16,2)) ((9,1), (8,1), (17,2)) ((7,2), (11,2), (7,1), (2,1), (13,2), (8,2), (14,1), (4,1), (6,2), (5,2), (6,1), (12,1), (15,2), (9,2), (13,1), (16,1), (2,2), (0,2), (5,1), (17,1), (10,2), (0,1), (15,1), (12,2), (3,2), (14,2)) "
"OP(25,14)",0,Solved,0.0000,2.8100,false,true,"OP(5,6)",2.8113,"(\infty, (3,1), (13,1), (15,1), (0,2), (1,2), (2,1), (17,1), (7,2), (13,2), (10,1), (4,1), (17,2), (10,2), (12,1), (11,1), (11,2), (14,2), (9,1), (16,1), (4,2), (15,2), (18,1), (7,1), (9,2)) ((18,2), (8,2), (0,1), (14,1), (5,2), (3,2), (8,1), (5,1), (6,2), (2,2), (16,2), (1,1), (12,2), (6,1)) "
"OP(3,11,25)",0,Solved,0.0001,11.3700,false,true,OP(3),11.3768,"(\infty, (1,1), (13,2), (2,2), (6,2), (15,1), (3,2), (15,2), (18,1), (0,1), (0,2)) ((2,1), (10,2), (7,2)) ((12,2), (11,2), (5,1), (7,1), (9,2), (4,2), (10,1), (13,1), (8,2), (17,2), (8,1), (12,1), (16,2), (14,2), (16,1), (3,1), (18,2), (5,2), (6,1), (17,1), (1,2), (9,1), (14,1), (4,1), (11,1)) "
"OP(25,10,4)",0,Solved,0.0001,3.2300,false,true,"OP(5,6)",3.2360,"(\infty, (5,1), (3,1), (10,1), (1,2), (4,2), (14,1), (1,1), (17,2), (3,2), (11,1), (6,1), (8,2), (18,2), (17,1), (13,1), (13,2), (11,2), (7,1), (8,1), (7,2), (15,2), (12,1), (4,1), (9,2)) ((2,2), (14,2), (18,1), (2,1), (0,2), (6,2), (5,2), (16,1), (10,2), (15,1)) ((16,2), (12,2), (0,1), (9,1)) "
"OP(25,9,5)",0,Solved,0.0000,1.1300,false,true,"OP(5,5,5)",1.1317,"(\infty, (13,1), (5,2), (18,2), (13,2), (12,2), (2,1), (17,1), (15,2), (8,2), (1,1), (0,1), (0,2), (3,2), (8,1), (3,1), (7,2), (17,2), (16,1), (10,1), (6,2), (4,2), (15,1), (12,1), (11,2)) ((14,2), (10,2), (4,1), (14,1), (16,2), (11,1), (9,1), (2,2), (5,1)) ((9,2), (1,2), (7,1), (18,1), (6,1)) "
"OP(25,8,6)",0,Solved,0.0000,2.6700,false,true,"OP(5,6)",2.6779,"(\infty, (14,1), (15,1), (6,1), (1,2), (9,2), (7,1), (11,1), (4,2), (0,2), (1,1), (3,1), (18,2), (11,2), (8,1), (2,1), (13,2), (10,2), (4,1), (9,1), (16,2), (17,2), (0,1), (16,1), (5,2)) ((15,2), (6,2), (5,1), (12,1), (12,2), (14,2), (10,1), (18,1)) ((13,1), (7,2), (2,2), (8,2), (17,1), (3,2)) "
"OP(3,8,3,25)",0,Solved,0.0000,1.2400,false,true,OP(3),1.2418,"(\infty, (18,2), (3,1)) ((16,2), (12,2), (2,2), (4,1), (5,2), (13,2), (14,1), (8,1)) ((6,1), (0,2), (6,2)) ((9,2), (7,2), (10,1), (9,1), (15,2), (1,2), (15,1), (7,1), (14,2), (11,2), (16,1), (13,1), (17,2), (10,2), (18,1), (11,1), (4,2), (3,2), (1,1), (5,1), (8,2), (17,1), (12,1), (2,1), (0,1)) "
