OP_Name,Instance,Status,LabellingTime,Notes,TotalTime,Solution
"OP(19,15,5,3,3)",0,Solved,"4,3260","CriticalPath [9, 10, 11, 12]","5,2169","(\infty, (18,1), (12,2), (9,1), (19,2), (5,1), (17,2), (8,1), (9,2), (4,1), (0,1), (11,1), (11,2), (0,2), (3,2), (8,2), (17,1), (1,1), (20,2)) ((13,1), (10,1), (3,1), (21,2), (13,2), (6,1), (15,1), (10,2), (4,2), (2,2), (20,1), (12,1), (18,2), (16,1), (14,1)) ((1,2), (2,1), (19,1), (7,1), (5,2)) ((16,2), (15,2), (6,2)) ((14,2), (7,2), (21,1)) "
"OP(19,15,4,4,3)",0,Solved,"0,0560","CriticalPath [9, 10, 11, 12]","0,9749","(\infty, (2,1), (6,2), (4,1), (1,2), (5,1), (12,2), (9,1), (18,2), (6,1), (0,1), (11,1), (11,2), (0,2), (19,2), (21,2), (7,1), (15,1), (10,2)) ((10,1), (20,1), (17,1), (5,2), (15,2), (21,1), (16,1), (9,2), (8,2), (13,2), (8,1), (1,1), (2,2), (3,1), (12,1)) ((4,2), (13,1), (14,1), (18,1)) ((7,2), (14,2), (20,2), (16,2)) ((3,2), (17,2), (19,1)) "
"OP(19,14,9,3)",0,Solved,"0,0900","CriticalPath [9, 10, 11, 12]","1,0045","(\infty, (9,1), (2,2), (4,1), (3,2), (6,1), (10,2), (16,1), (4,2), (18,1), (0,1), (11,1), (11,2), (0,2), (5,2), (6,2), (13,2), (8,1), (15,2)) ((17,1), (1,1), (13,1), (16,2), (19,2), (2,1), (10,1), (12,2), (20,2), (8,2), (7,1), (14,1), (15,1), (20,1)) ((5,1), (18,2), (12,1), (21,1), (19,1), (9,2), (7,2), (1,2), (14,2)) ((17,2), (21,2), (3,1)) "
"OP(19,14,7,5)",0,Solved,"0,0900","CriticalPath [9, 10, 11, 12]","1,1253","(\infty, (6,1), (2,2), (4,1), (3,2), (13,1), (10,2), (19,1), (4,2), (18,1), (0,1), (11,1), (11,2), (0,2), (5,2), (6,2), (13,2), (8,1), (14,2)) ((9,1), (1,1), (21,1), (8,2), (20,2), (5,1), (10,1), (12,2), (21,2), (18,2), (14,1), (20,1), (17,1), (16,1)) ((2,1), (16,2), (15,1), (3,1), (12,1), (15,2), (19,2)) ((1,2), (7,2), (9,2), (17,2), (7,1)) "
"OP(19,14,5,4,3)",0,Solved,"0,3300","CriticalPath [9, 10, 11, 12]","1,2307","(\infty, (1,1), (5,2), (4,1), (7,2), (5,1), (17,2), (9,1), (3,2), (6,1), (0,1), (11,1), (11,2), (0,2), (19,2), (20,2), (7,1), (8,1), (15,2)) ((13,1), (20,1), (15,1), (10,2), (14,2), (21,1), (12,1), (8,2), (18,2), (16,2), (10,1), (2,1), (1,2), (3,1)) ((14,1), (2,2), (19,1), (16,1), (18,1)) ((6,2), (12,2), (21,2), (13,2)) ((4,2), (9,2), (17,1)) "
"OP(19,13,10,3)",0,Solved,"0,3780","CriticalPath [9, 10, 11, 12]","1,3133","(\infty, (5,1), (10,2), (18,1), (15,2), (8,1), (1,2), (20,1), (16,2), (7,1), (0,1), (11,1), (11,2), (0,2), (6,2), (20,2), (2,2), (1,1), (13,2)) ((14,1), (13,1), (4,1), (21,2), (18,2), (2,1), (10,1), (9,2), (14,2), (4,2), (16,1), (12,1), (9,1)) ((19,1), (17,1), (3,2), (21,1), (15,1), (3,1), (5,2), (7,2), (8,2), (17,2)) ((12,2), (19,2), (6,1)) "
"OP(19,13,9,4)",0,Solved,"0,0680","CriticalPath [9, 10, 11, 12]","1,0324","(\infty, (2,1), (21,2), (1,1), (13,2), (18,1), (20,2), (14,1), (15,2), (8,1), (0,1), (11,1), (11,2), (0,2), (5,2), (8,2), (12,2), (7,1), (16,2)) ((20,1), (16,1), (6,1), (14,2), (2,2), (21,1), (4,1), (3,2), (4,2), (6,2), (10,1), (19,1), (17,1)) ((9,1), (3,1), (18,2), (5,1), (12,1), (13,1), (17,2), (10,2), (19,2)) ((7,2), (1,2), (9,2), (15,1)) "
"OP(19,13,8,5)",0,Solved,"0,0430","CriticalPath [9, 10, 11, 12]","0,9778","(\infty, (2,1), (3,2), (4,1), (12,2), (15,1), (2,2), (20,1), (4,2), (1,1), (0,1), (11,1), (11,2), (0,2), (19,2), (6,2), (14,2), (16,1), (8,2)) ((18,1), (10,1), (17,1), (5,2), (10,2), (5,1), (7,1), (20,2), (16,2), (9,2), (19,1), (14,1), (8,1)) ((21,1), (12,1), (7,2), (13,1), (9,1), (6,1), (13,2), (1,2)) ((21,2), (15,2), (17,2), (18,2), (3,1)) "
"OP(19,13,7,6)",0,Solved,"0,1110","CriticalPath [9, 10, 11, 12]","1,0392","(\infty, (20,1), (1,2), (17,1), (15,2), (2,1), (7,2), (13,1), (6,2), (10,1), (0,1), (11,1), (11,2), (0,2), (17,2), (21,2), (5,2), (3,1), (20,2)) ((14,1), (6,1), (1,1), (2,2), (14,2), (4,1), (7,1), (19,2), (16,2), (8,2), (16,1), (15,1), (8,1)) ((9,1), (5,1), (9,2), (12,1), (21,1), (19,1), (18,2)) ((4,2), (13,2), (12,2), (10,2), (3,2), (18,1)) "
"OP(19,13,7,3,3)",0,Solved,"0,7670","CriticalPath [9, 10, 11, 12]","1,6610","(\infty, (1,1), (2,2), (4,1), (12,2), (18,1), (8,2), (5,1), (7,2), (3,1), (0,1), (11,1), (11,2), (0,2), (21,2), (13,2), (20,2), (2,1), (1,2)) ((6,1), (10,1), (8,1), (18,2), (16,2), (7,1), (13,1), (6,2), (3,2), (9,2), (17,1), (9,1), (16,1)) ((12,1), (21,1), (5,2), (14,1), (15,1), (20,1), (17,2)) ((10,2), (15,2), (19,2)) ((4,2), (14,2), (19,1)) "
"OP(19,13,6,4,3)",0,Solved,"0,1190","CriticalPath [9, 10, 11, 12]","1,0418","(\infty, (2,1), (6,2), (13,1), (1,2), (7,1), (4,2), (18,1), (5,2), (20,1), (0,1), (11,1), (11,2), (0,2), (16,2), (7,2), (5,1), (17,1), (8,2)) ((14,1), (21,1), (4,1), (10,2), (14,2), (19,1), (3,1), (2,2), (9,2), (12,2), (9,1), (10,1), (15,2)) ((15,1), (6,1), (20,2), (8,1), (16,1), (12,1)) ((3,2), (13,2), (18,2), (17,2)) ((19,2), (21,2), (1,1)) "
"OP(19,13,5,5,3)",0,Solved,"0,1230","CriticalPath [9, 10, 11, 12]","1,0295","(\infty, (2,1), (10,2), (3,1), (9,2), (4,1), (3,2), (5,1), (15,2), (6,1), (0,1), (11,1), (11,2), (0,2), (16,2), (7,2), (21,2), (7,1), (20,2)) ((9,1), (12,1), (16,1), (6,2), (5,2), (8,1), (1,1), (2,2), (19,2), (4,2), (10,1), (20,1), (18,1)) ((13,1), (21,1), (1,2), (19,1), (14,1)) ((17,1), (12,2), (14,2), (17,2), (13,2)) ((8,2), (18,2), (15,1)) "
"OP(19,13,5,4,4)",0,Solved,"0,0700","CriticalPath [9, 10, 11, 12]","0,9912","(\infty, (2,1), (6,2), (3,1), (2,2), (4,1), (12,2), (6,1), (3,2), (8,1), (0,1), (11,1), (11,2), (0,2), (21,2), (15,2), (8,2), (7,1), (16,2)) ((12,1), (9,1), (14,1), (7,2), (4,2), (13,1), (19,1), (9,2), (18,2), (20,2), (10,1), (1,1), (16,1)) ((15,1), (5,1), (10,2), (18,1), (17,1)) ((20,1), (5,2), (19,2), (14,2)) ((1,2), (13,2), (17,2), (21,1)) "
"OP(19,13,4,3,3,3)",0,Solved,"0,8310","CriticalPath [9, 10, 11, 12]","1,7334","(\infty, (19,1), (16,2), (21,1), (2,2), (6,1), (15,2), (10,1), (17,2), (7,1), (0,1), (11,1), (11,2), (0,2), (1,2), (14,2), (10,2), (20,1), (19,2)) ((16,1), (4,1), (5,1), (21,2), (9,2), (18,1), (2,1), (4,2), (12,2), (5,2), (1,1), (9,1), (13,1)) ((8,1), (3,1), (18,2), (17,1)) ((12,1), (14,1), (20,2)) ((6,2), (3,2), (8,2)) ((13,2), (7,2), (15,1)) "
"OP(19,12,11,3)",0,Solved,"0,1600","CriticalPath [9, 10, 11, 12]","1,0846","(\infty, (21,1), (1,2), (2,1), (3,2), (13,1), (4,2), (19,1), (2,2), (14,1), (0,1), (11,1), (11,2), (0,2), (15,2), (6,2), (20,1), (10,1), (7,2)) ((15,1), (8,1), (12,1), (10,2), (13,2), (7,1), (16,1), (8,2), (18,2), (12,2), (17,1), (18,1)) ((9,2), (6,1), (1,1), (5,2), (9,1), (3,1), (5,1), (14,2), (16,2), (21,2), (17,2)) ((20,2), (19,2), (4,1)) "
"OP(19,12,9,5)",0,Solved,"0,4140","CriticalPath [9, 10, 11, 12]","1,3441","(\infty, (8,1), (1,2), (4,1), (6,2), (5,1), (9,2), (1,1), (19,2), (3,1), (0,1), (11,1), (11,2), (0,2), (8,2), (13,2), (6,1), (15,1), (14,2)) ((2,1), (9,1), (19,1), (7,2), (5,2), (10,1), (14,1), (20,2), (10,2), (3,2), (13,1), (7,1)) ((21,2), (16,1), (17,1), (4,2), (12,1), (20,1), (18,1), (16,2), (17,2)) ((2,2), (15,2), (18,2), (12,2), (21,1)) "
"OP(19,12,7,4,3)",0,Solved,"0,3170","CriticalPath [9, 10, 11, 12]","1,2341","(\infty, (6,1), (4,2), (12,1), (5,2), (21,1), (6,2), (19,1), (7,2), (17,1), (0,1), (11,1), (11,2), (0,2), (8,2), (9,2), (7,1), (16,1), (12,2)) ((20,1), (18,1), (14,1), (17,2), (2,2), (8,1), (15,1), (16,2), (21,2), (18,2), (5,1), (4,1)) ((14,2), (9,1), (1,1), (20,2), (3,1), (13,1), (10,1)) ((15,2), (13,2), (3,2), (19,2)) ((1,2), (10,2), (2,1)) "
"OP(19,12,6,5,3)",0,Solved,"0,1380","CriticalPath [9, 10, 11, 12]","1,0458","(\infty, (21,1), (7,2), (5,1), (6,2), (14,1), (4,2), (8,1), (5,2), (18,1), (0,1), (11,1), (11,2), (0,2), (8,2), (13,2), (15,2), (2,1), (1,2)) ((15,1), (13,1), (6,1), (12,2), (2,2), (17,1), (7,1), (17,2), (10,2), (9,2), (4,1), (9,1)) ((20,1), (19,1), (16,1), (19,2), (3,1), (12,1)) ((10,1), (14,2), (20,2), (16,2), (3,2)) ((18,2), (21,2), (1,1)) "
"OP(19,12,5,3,3,3)",0,Solved,"0,5600","CriticalPath [9, 10, 11, 12]","1,4558","(\infty, (8,1), (12,2), (5,1), (3,2), (2,1), (1,2), (14,1), (16,2), (10,1), (0,1), (11,1), (11,2), (0,2), (18,2), (17,2), (4,2), (1,1), (20,2)) ((9,1), (7,1), (6,1), (2,2), (9,2), (17,1), (3,1), (19,2), (14,2), (8,2), (18,1), (15,1)) ((21,1), (12,1), (16,1), (21,2), (4,1)) ((20,1), (13,1), (6,2)) ((13,2), (15,2), (5,2)) ((7,2), (10,2), (19,1)) "
"OP(19,11,10,5)",0,Solved,"0,4680","CriticalPath [9, 10, 11, 12]","1,3812","(\infty, (10,1), (2,2), (4,1), (3,2), (8,1), (4,2), (20,1), (5,2), (19,1), (0,1), (11,1), (11,2), (0,2), (6,2), (7,2), (9,2), (5,1), (14,2)) ((14,1), (12,1), (7,1), (12,2), (15,2), (3,1), (18,1), (19,2), (10,2), (20,2), (1,1)) ((21,1), (15,1), (16,1), (6,1), (16,2), (13,1), (9,1), (17,1), (8,2), (1,2)) ((18,2), (13,2), (21,2), (17,2), (2,1)) "
"OP(19,11,9,6)",0,Solved,"0,4440","CriticalPath [9, 10, 11, 12]","1,3680","(\infty, (1,1), (2,2), (21,1), (1,2), (10,1), (7,2), (19,1), (5,2), (12,1), (0,1), (11,1), (11,2), (0,2), (18,2), (13,2), (4,2), (20,1), (3,2)) ((14,1), (7,1), (13,1), (9,2), (21,2), (9,1), (4,1), (8,2), (6,2), (14,2), (15,1)) ((18,1), (16,1), (8,1), (17,1), (15,2), (6,1), (2,1), (5,1), (12,2)) ((17,2), (10,2), (16,2), (19,2), (20,2), (3,1)) "
"OP(19,11,9,3,3)",0,Solved,"0,4640","CriticalPath [9, 10, 11, 12]","1,3664","(\infty, (20,1), (2,2), (21,1), (16,2), (7,1), (17,2), (10,1), (6,2), (12,1), (0,1), (11,1), (11,2), (0,2), (12,2), (4,2), (13,2), (1,1), (20,2)) ((14,1), (18,1), (13,1), (15,2), (10,2), (9,1), (6,1), (19,2), (21,2), (14,2), (8,1)) ((3,1), (16,1), (15,1), (17,1), (3,2), (5,1), (19,1), (4,1), (18,2)) ((9,2), (8,2), (5,2)) ((1,2), (7,2), (2,1)) "
"OP(19,11,8,7)",0,Solved,"0,1080","CriticalPath [9, 10, 11, 12]","1,0116","(\infty, (3,1), (1,2), (4,1), (7,2), (5,1), (14,2), (6,1), (21,2), (7,1), (0,1), (11,1), (11,2), (0,2), (6,2), (3,2), (8,1), (13,1), (19,2)) ((21,1), (17,1), (15,1), (20,2), (12,2), (2,1), (12,1), (8,2), (13,2), (9,2), (18,1)) ((19,1), (4,2), (14,1), (20,1), (2,2), (1,1), (9,1), (10,1)) ((10,2), (17,2), (5,2), (18,2), (16,2), (15,2), (16,1)) "
"OP(19,11,8,4,3)",0,Solved,"0,1800","CriticalPath [9, 10, 11, 12]","1,0878","(\infty, (14,1), (5,2), (19,1), (13,2), (4,1), (19,2), (1,1), (20,2), (3,1), (0,1), (11,1), (11,2), (0,2), (21,2), (16,2), (10,1), (12,1), (14,2)) ((13,1), (18,1), (8,1), (18,2), (4,2), (6,1), (2,1), (1,2), (7,2), (17,2), (5,1)) ((21,1), (3,2), (20,1), (7,1), (10,2), (9,1), (16,1), (15,1)) ((15,2), (12,2), (8,2), (6,2)) ((9,2), (2,2), (17,1)) "
"OP(19,11,7,5,3)",0,Solved,"0,6110","CriticalPath [9, 10, 11, 12]","1,5199","(\infty, (12,1), (8,2), (13,1), (1,2), (21,1), (2,2), (4,1), (17,2), (5,1), (0,1), (11,1), (11,2), (0,2), (20,2), (19,2), (13,2), (7,1), (14,2)) ((20,1), (8,1), (2,1), (21,2), (16,2), (17,1), (15,1), (7,2), (15,2), (12,2), (19,1)) ((6,1), (14,1), (10,1), (3,1), (4,2), (18,1), (9,1)) ((1,1), (5,2), (9,2), (18,2), (6,2)) ((10,2), (3,2), (16,1)) "
"OP(19,11,7,4,4)",0,Solved,"0,1850","CriticalPath [9, 10, 11, 12]","1,1214","(\infty, (3,1), (6,2), (8,1), (2,2), (9,1), (4,2), (14,1), (19,2), (17,1), (0,1), (11,1), (11,2), (0,2), (8,2), (9,2), (7,2), (16,1), (17,2)) ((19,1), (1,1), (21,1), (13,2), (3,2), (4,1), (20,1), (5,2), (20,2), (15,2), (7,1)) ((6,1), (15,1), (18,1), (10,1), (16,2), (12,1), (13,1)) ((2,1), (12,2), (18,2), (21,2)) ((1,2), (10,2), (14,2), (5,1)) "
"OP(19,11,6,6,3)",0,Solved,"0,2170","CriticalPath [9, 10, 11, 12]","1,1245","(\infty, (19,1), (6,2), (14,1), (21,2), (1,1), (9,2), (13,1), (3,2), (15,1), (0,1), (11,1), (11,2), (0,2), (15,2), (16,2), (18,2), (3,1), (19,2)) ((21,1), (17,1), (8,1), (13,2), (7,2), (5,1), (2,1), (1,2), (14,2), (17,2), (4,1)) ((12,1), (6,1), (16,1), (18,1), (2,2), (20,1)) ((9,1), (10,1), (5,2), (10,2), (20,2), (12,2)) ((4,2), (8,2), (7,1)) "
"OP(19,11,6,5,4)",0,Solved,"0,9820","CriticalPath [9, 10, 11, 12]","1,8918","(\infty, (6,1), (2,2), (4,1), (3,2), (10,1), (4,2), (20,1), (5,2), (15,1), (0,1), (11,1), (11,2), (0,2), (6,2), (7,2), (9,2), (5,1), (8,2)) ((9,1), (19,1), (3,1), (13,2), (1,2), (21,1), (18,1), (10,2), (18,2), (14,2), (1,1)) ((13,1), (17,1), (16,1), (7,1), (16,2), (8,1)) ((12,1), (14,1), (15,2), (20,2), (17,2)) ((19,2), (12,2), (21,2), (2,1)) "
"OP(19,11,6,3,3,3)",0,Solved,"0,1680","CriticalPath [9, 10, 11, 12]","1,0660","(\infty, (18,1), (8,2), (2,1), (5,2), (14,1), (1,2), (21,1), (3,2), (7,1), (0,1), (11,1), (11,2), (0,2), (17,2), (21,2), (13,2), (16,1), (2,2)) ((1,1), (9,1), (5,1), (12,2), (9,2), (4,1), (10,1), (20,2), (18,2), (6,2), (13,1)) ((12,1), (3,1), (8,1), (6,1), (7,2), (15,1)) ((19,1), (20,1), (14,2)) ((4,2), (19,2), (10,2)) ((15,2), (16,2), (17,1)) "
"OP(19,11,5,5,5)",0,Solved,"0,1680","CriticalPath [9, 10, 11, 12]","1,0771","(\infty, (18,1), (2,2), (7,1), (3,2), (5,1), (10,2), (16,1), (4,2), (14,1), (0,1), (11,1), (11,2), (0,2), (5,2), (6,2), (13,2), (6,1), (14,2)) ((8,1), (21,1), (4,1), (8,2), (20,2), (1,1), (20,1), (12,2), (21,2), (18,2), (9,1)) ((3,1), (13,1), (19,1), (15,1), (16,2)) ((17,1), (10,1), (12,1), (15,2), (19,2)) ((1,2), (7,2), (9,2), (17,2), (2,1)) "
"OP(19,11,5,4,3,3)",0,Solved,"0,6720","CriticalPath [9, 10, 11, 12]","1,5672","(\infty, (15,1), (8,2), (9,1), (4,2), (20,1), (5,2), (7,1), (12,2), (18,1), (0,1), (11,1), (11,2), (0,2), (6,2), (19,2), (14,2), (6,1), (15,2)) ((10,1), (13,1), (3,1), (13,2), (10,2), (14,1), (19,1), (1,2), (16,2), (20,2), (8,1)) ((1,1), (17,1), (16,1), (2,1), (3,2)) ((5,1), (12,1), (21,1), (2,2)) ((9,2), (21,2), (7,2)) ((18,2), (17,2), (4,1)) "
"OP(19,11,4,4,4,3)",0,Solved,"1,4800","CriticalPath [9, 10, 11, 12]","2,3902","(\infty, (2,1), (3,2), (10,1), (4,2), (13,1), (5,2), (7,1), (6,2), (20,1), (0,1), (11,1), (11,2), (0,2), (7,2), (15,2), (6,1), (1,1), (8,2)) ((12,1), (5,1), (8,1), (10,2), (1,2), (18,1), (19,1), (9,2), (14,2), (13,2), (16,1)) ((9,1), (19,2), (15,1), (21,1)) ((21,2), (3,1), (17,1), (4,1)) ((16,2), (12,2), (2,2), (18,2)) ((17,2), (20,2), (14,1)) "
"OP(19,11,3,3,3,3,3)",0,Solved,"0,1120","CriticalPath [9, 10, 11, 12]","1,0176","(\infty, (17,1), (3,2), (7,1), (4,2), (21,1), (5,2), (14,1), (7,2), (6,1), (0,1), (11,1), (11,2), (0,2), (6,2), (8,2), (1,2), (2,1), (9,2)) ((9,1), (19,1), (20,1), (12,2), (21,2), (1,1), (10,1), (13,2), (18,2), (15,2), (5,1)) ((13,1), (16,1), (18,1)) ((4,1), (16,2), (12,1)) ((8,1), (15,1), (17,2)) ((10,2), (2,2), (14,2)) ((19,2), (20,2), (3,1)) "
"OP(19,10,9,7)",0,Solved,"0,1490","CriticalPath [9, 10, 11, 12]","1,0675","(\infty, (13,1), (18,2), (14,1), (4,2), (8,1), (3,2), (12,1), (5,2), (21,1), (0,1), (11,1), (11,2), (0,2), (9,2), (16,2), (9,1), (5,1), (21,2)) ((4,1), (10,1), (18,1), (6,2), (20,2), (1,1), (3,1), (17,2), (14,2), (2,2)) ((19,1), (16,1), (19,2), (17,1), (2,1), (1,2), (15,1), (20,1), (7,1)) ((7,2), (13,2), (12,2), (8,2), (10,2), (15,2), (6,1)) "
"OP(19,10,9,4,3)",0,Solved,"0,0660","CriticalPath [9, 10, 11, 12]","0,9730","(\infty, (2,1), (6,2), (4,1), (1,2), (5,1), (12,2), (9,1), (21,2), (6,1), (0,1), (11,1), (11,2), (0,2), (5,2), (15,2), (7,1), (10,1), (20,2)) ((14,1), (16,1), (17,1), (4,2), (19,2), (21,1), (13,1), (18,2), (14,2), (8,2)) ((8,1), (1,1), (2,2), (3,1), (12,1), (3,2), (19,1), (15,1), (20,1)) ((7,2), (9,2), (17,2), (16,2)) ((10,2), (13,2), (18,1)) "
"OP(19,10,8,5,3)",0,Solved,"0,3260","CriticalPath [9, 10, 11, 12]","1,2332","(\infty, (2,1), (3,2), (18,1), (10,2), (4,1), (7,2), (3,1), (18,2), (9,1), (0,1), (11,1), (11,2), (0,2), (20,2), (5,2), (15,2), (20,1), (6,2)) ((19,1), (1,1), (15,1), (13,2), (19,2), (6,1), (16,1), (12,2), (21,2), (2,2)) ((12,1), (7,1), (8,1), (10,1), (13,1), (1,2), (21,1), (5,1)) ((17,1), (16,2), (17,2), (9,2), (14,2)) ((8,2), (4,2), (14,1)) "
"OP(19,10,7,6,3)",0,Solved,"0,0450","CriticalPath [9, 10, 11, 12]","0,9569","(\infty, (2,1), (20,2), (3,1), (5,2), (4,1), (8,2), (5,1), (18,2), (6,1), (0,1), (11,1), (11,2), (0,2), (9,2), (7,2), (21,2), (7,1), (14,2)) ((9,1), (12,1), (14,1), (13,2), (1,2), (17,1), (18,1), (15,2), (10,2), (17,2)) ((1,1), (10,1), (20,1), (15,1), (19,1), (2,2), (8,1)) ((13,1), (21,1), (19,2), (16,2), (12,2), (6,2)) ((3,2), (4,2), (16,1)) "
"OP(19,10,7,5,4)",0,Solved,"0,2200","CriticalPath [9, 10, 11, 12]","1,1442","(\infty, (4,1), (2,2), (10,1), (3,2), (9,1), (4,2), (17,1), (5,2), (19,1), (0,1), (11,1), (11,2), (0,2), (7,2), (6,2), (8,2), (7,1), (14,2)) ((2,1), (16,1), (6,1), (12,2), (17,2), (15,1), (8,1), (13,2), (9,2), (1,2)) ((18,1), (14,1), (20,1), (21,1), (12,1), (16,2), (13,1)) ((5,1), (3,1), (15,2), (21,2), (18,2)) ((19,2), (10,2), (20,2), (1,1)) "
"OP(19,10,7,3,3,3)",0,Solved,"0,2100","CriticalPath [9, 10, 11, 12]","1,1049","(\infty, (10,1), (14,2), (19,1), (3,2), (15,1), (9,2), (4,1), (1,2), (20,1), (0,1), (11,1), (11,2), (0,2), (18,2), (17,2), (19,2), (21,1), (6,2)) ((7,1), (3,1), (8,1), (7,2), (12,2), (16,1), (17,1), (8,2), (21,2), (15,2)) ((9,1), (6,1), (12,1), (5,1), (13,1), (5,2), (18,1)) ((14,1), (2,1), (4,2)) ((10,2), (20,2), (13,2)) ((16,2), (2,2), (1,1)) "
"OP(19,10,5,4,4,3)",0,Solved,"0,4930","CriticalPath [9, 10, 11, 12]","1,3942","(\infty, (4,1), (7,2), (5,1), (2,2), (20,1), (5,2), (15,1), (8,2), (14,1), (0,1), (11,1), (11,2), (0,2), (3,2), (13,2), (8,1), (3,1), (4,2)) ((13,1), (1,1), (7,1), (16,2), (1,2), (2,1), (6,1), (20,2), (19,2), (21,2)) ((21,1), (18,1), (6,2), (10,1), (12,1)) ((15,2), (17,1), (16,1), (9,1)) ((12,2), (18,2), (9,2), (17,2)) ((14,2), (10,2), (19,1)) "
"OP(19,9,9,5,3)",0,Solved,"3,7310","CriticalPath [9, 10, 11, 12]","4,6352","(\infty, (1,1), (20,2), (4,1), (19,1), (14,1), (17,2), (15,1), (12,1), (16,1), (0,1), (11,1), (11,2), (0,2), (21,2), (2,2), (10,2), (3,1), (15,2)) ((13,1), (21,1), (9,1), (14,2), (16,2), (10,1), (8,1), (12,2), (5,2)) ((6,2), (18,1), (5,1), (3,2), (7,1), (6,1), (7,2), (13,2), (20,1)) ((17,1), (8,2), (18,2), (9,2), (4,2)) ((19,2), (1,2), (2,1)) "
"OP(19,9,8,6,3)",0,Solved,"0,5390","CriticalPath [9, 10, 11, 12]","1,4401","(\infty, (16,1), (4,2), (17,1), (3,2), (9,1), (2,2), (3,1), (1,2), (4,1), (0,1), (11,1), (11,2), (0,2), (7,2), (10,2), (14,2), (10,1), (16,2)) ((15,1), (21,1), (12,1), (15,2), (21,2), (7,1), (5,1), (12,2), (17,2)) ((18,2), (1,1), (20,1), (13,1), (14,1), (6,1), (19,2), (9,2)) ((18,1), (8,1), (13,2), (5,2), (6,2), (8,2)) ((20,2), (19,1), (2,1)) "
"OP(19,9,8,5,4)",0,Solved,"0,4920","CriticalPath [9, 10, 11, 12]","1,4006","(\infty, (14,1), (4,2), (20,1), (1,2), (21,1), (3,2), (2,1), (18,2), (10,1), (0,1), (11,1), (11,2), (0,2), (16,2), (20,2), (8,2), (15,1), (10,2)) ((18,1), (19,1), (1,1), (21,2), (13,2), (3,1), (17,1), (2,2), (15,2)) ((12,2), (16,1), (9,1), (7,1), (12,1), (6,1), (19,2), (17,2)) ((13,1), (4,1), (9,2), (6,2), (5,2)) ((14,2), (7,2), (8,1), (5,1)) "
"OP(19,9,8,3,3,3)",0,Solved,"1,5220","CriticalPath [9, 10, 11, 12]","2,4292","(\infty, (20,1), (5,2), (9,1), (3,2), (2,1), (8,2), (5,1), (15,2), (6,1), (0,1), (11,1), (11,2), (0,2), (14,2), (12,2), (16,2), (4,1), (18,2)) ((19,1), (14,1), (10,1), (9,2), (4,2), (18,1), (21,1), (1,2), (2,2)) ((6,2), (13,1), (15,1), (7,1), (17,1), (16,1), (13,2), (19,2)) ((12,1), (3,1), (7,2)) ((20,2), (10,2), (17,2)) ((21,2), (1,1), (8,1)) "
"OP(19,9,7,7,3)",0,Solved,"1,3530","CriticalPath [9, 10, 11, 12]","2,2589","(\infty, (19,1), (3,2), (21,1), (1,2), (20,1), (16,2), (1,1), (9,2), (8,1), (0,1), (11,1), (11,2), (0,2), (10,2), (15,2), (2,2), (3,1), (17,2)) ((4,1), (17,1), (2,1), (7,2), (5,2), (15,1), (5,1), (18,2), (21,2)) ((19,2), (10,1), (13,1), (18,1), (12,1), (16,1), (4,2)) ((6,1), (7,1), (9,1), (6,2), (20,2), (14,2), (13,2)) ((12,2), (8,2), (14,1)) "
"OP(19,9,7,6,4)",0,Solved,"0,4250","CriticalPath [9, 10, 11, 12]","1,3486","(\infty, (15,1), (17,2), (14,1), (5,2), (1,1), (21,2), (2,1), (1,2), (5,1), (0,1), (11,1), (11,2), (0,2), (8,2), (12,2), (2,2), (9,1), (3,2)) ((6,1), (8,1), (21,1), (13,2), (20,2), (3,1), (18,1), (6,2), (7,2)) ((18,2), (12,1), (20,1), (16,1), (17,1), (7,1), (15,2)) ((10,1), (13,1), (19,1), (4,2), (10,2), (19,2)) ((16,2), (14,2), (9,2), (4,1)) "
"OP(19,9,7,5,5)",0,Solved,"0,1180","CriticalPath [9, 10, 11, 12]","1,0425","(\infty, (17,1), (18,2), (14,1), (7,2), (2,1), (1,2), (5,1), (3,2), (13,1), (0,1), (11,1), (11,2), (0,2), (8,2), (9,2), (13,2), (3,1), (19,2)) ((8,1), (7,1), (21,1), (6,2), (15,2), (6,1), (12,1), (4,2), (10,2)) ((20,2), (1,1), (20,1), (10,1), (15,1), (19,1), (5,2)) ((9,1), (16,1), (18,1), (2,2), (12,2)) ((17,2), (14,2), (16,2), (21,2), (4,1)) "
"OP(19,9,7,4,3,3)",0,Solved,"0,1560","CriticalPath [9, 10, 11, 12]","1,0717","(\infty, (20,1), (2,2), (3,1), (15,2), (2,1), (19,2), (9,1), (18,2), (4,1), (0,1), (11,1), (11,2), (0,2), (9,2), (13,2), (1,2), (7,1), (4,2)) ((19,1), (21,1), (6,1), (12,2), (6,2), (5,1), (15,1), (20,2), (5,2)) ((16,2), (13,1), (16,1), (8,1), (14,1), (1,1), (21,2)) ((18,1), (17,1), (12,1), (14,2)) ((8,2), (10,2), (7,2)) ((17,2), (3,2), (10,1)) "
